,life_expect,Electric_consumption,gdp_per_capita,internet_usage,open_defecation,drinking_water_services,adult_obesity,cluster
1251,0.32500011259275385,-0.12451280452475544,0.059547173617850835,1.4411020763547122,-0.5482577306579234,0.652424342770241,0.9239310010371811,0
1252,0.3488530324309746,-0.11701018987139239,0.1648898596587901,1.5624728622210757,-0.5482577306579234,0.6553702481521876,0.9726447927830508,0
1253,0.3729933375127753,-0.045755570082163764,0.23446051200883708,1.6386253951590453,-0.5482577306579234,0.6583114474506969,1.0091801365924533,0
1254,0.389661642757344,-0.07114209481679767,0.29516454748346427,1.6600760395253535,-0.5482577306579234,0.6612481281817727,1.057893928338323,0
1255,0.43161979170148634,-0.06347208437303793,0.3548499624468411,1.7814682079673834,-0.5482577306579234,0.664180464792119,1.1066077200841933,0
1261,0.004083496439031996,-0.3562357341947525,0.11952217983040556,-1.0642190872901112,-0.5033667182954898,-0.14799369418355565,0.5707560108796236,2
1262,0.02599944470784343,-0.346316367045418,0.10767896636331335,-1.0577547017637259,-0.5043109063620769,-0.09855938737302482,0.6194698026254938,2
1263,0.05027194655394771,-0.3388650175976177,0.09713415332896047,-0.990122323818788,-0.5048490013316489,-0.04912508113072473,0.6803620423078313,2
1264,0.07642969126188426,-0.2252318358870514,0.2353566320143651,-0.969590075141268,-0.5048597228811229,0.00030922567980530937,0.7412542819901686,2
1265,0.10317657436414486,-0.18659650760552807,0.3006016970206454,-0.9437196409319507,-0.5048914263876323,0.049743532490336154,0.8021465216725061,2
1266,0.1278025592468429,-0.15173493338340618,0.46866121919529097,-0.9298556020124727,-0.5050052131546312,0.09917783873263625,0.8752172092913107,2
1267,0.14677281554404079,-0.0809660992676373,0.5828006351666299,-0.9160522848034606,-0.5050052131546312,0.1486121455431663,0.948287896910116,2
1268,0.1576129619995822,-0.0007863308318629137,0.6964502791930095,-0.9008917793468714,-0.5050100551447163,0.19804645235369633,1.021358584528921,2
1269,0.1598516878980099,-0.0006902909627272903,0.7020378264428516,-0.7468187942563461,-0.5050256763270146,0.24748075859599722,1.0944292721477258,2
1270,0.1545494423491035,-0.14068728202462324,0.6207932954027896,-0.6819914607114252,-0.5050256763270146,0.29691506540652723,1.179678407702998,2
1271,0.14453408964561307,-0.14379014896194794,0.701571230980309,-0.5667428677426771,-0.5050256763270146,0.3463493722170573,1.277105991194738,2
1272,0.13416525390553058,-0.09551683223257293,-0.1111921631901744,-0.5667428677426771,-0.5050256763270146,0.39578367845935736,1.374533574686478,2
1273,0.12768473156797774,-0.21050495407417674,0.4825668491627681,-0.5235246453793966,-0.5050256763270146,0.4452179852698882,1.4719611581782182,2
1274,0.1283916976411653,-0.34202833620485806,0.24566602580290228,-0.47670490448584263,-0.5050256763270146,0.4946522920804183,1.5815671896064254,2
1275,0.13711094587714412,-0.3245733283632013,0.09549073917529041,-0.43132577100439795,-0.5050256763270146,0.5440865983227183,1.6911732210346329,2
1276,0.1536068209181857,-0.43667493114709244,0.1696359825143114,-0.430245315445316,-0.5050256763270146,0.5935209051332492,1.80077925246284,2
1282,0.14164874901111263,-0.24056966752016976,-0.4977222171036166,-0.8394834351953482,-0.5482577306579234,0.16098108179465961,0.826503417545441,2
1283,0.09911583075808635,-0.28138538164348453,-0.4466431164806132,-0.8123895894875625,-0.5482577306579234,0.1863902184017591,0.8630387613548436,2
1284,0.1111859827098495,-0.2420045054266917,-0.3927519061565873,-0.4338468339755893,-0.5482577306579234,0.21159573081331107,0.8995741051642461,2
1285,0.1465342863692238,-0.20834238917241693,-0.31088578863664007,-0.13780201078711757,-0.5482577306579234,0.23688777220018759,0.9239310010371811,2
1286,0.13475151848276626,-0.15581839752947946,-0.26122370992073907,0.05379877502342626,-0.5482577306579234,0.2622661169749546,0.9604663448465836,2
1287,0.051409989903368876,-0.13179529691919722,-0.18486622653175755,0.23351454968406787,-0.5482577306579234,0.2885092435050678,0.9970016886559857,2
1288,0.02813183819575606,-0.13395534894147054,-0.08306859361600598,0.5101111728090634,-0.5482577306579234,0.3155218601355746,1.021358584528921,2
1289,0.009739225024532153,-0.09737465978580072,0.051614208339246195,0.7262022846254662,-0.5482577306579234,0.3424669198643854,1.057893928338323,2
1290,0.11722105868573025,-0.05097538992451792,0.13551384023827323,0.9178030704360101,-0.5482577306579234,0.3693446448695529,1.0944292721477258,2
1291,0.2471188906803516,-0.013702468031354043,0.0011667488080137531,1.0813120117104214,-0.5482577306579234,0.39555177230476324,1.143143063893596,2
1292,0.28878965438091225,-0.038196812086584625,0.1033092700883349,1.1663078490248733,-0.5482577306579234,0.42118396203820874,1.179678407702998,2
1293,0.32356318873140094,-0.07152849898861256,0.24713835328566094,1.2210501167418408,-0.5482577306579234,0.447371707137505,1.2283921994488682,0
1294,0.35891149239077524,-0.05851887000002533,0.3409678922530403,1.3503450616398156,-0.5482577306579234,0.47446408227917775,1.277105991194738,0
1295,0.3649465695449337,-0.04140589669297516,0.4450649415400537,1.3943884160285562,-0.5482577306579234,0.5014336583047645,1.3258197829406082,0
1296,0.43593056092898796,-0.029092875430628877,0.5205311556472181,1.5268198539052384,-0.5482577306579234,0.5282871062381179,1.374533574686478,0
1297,0.4129397944649568,0.005551943025471545,0.5540603891613141,1.4997385598136677,-0.5482577306579234,0.5550246323468407,1.4232473664323477,0
1303,0.8313717464668751,2.4628304816083886,1.9099121476647334,-0.24666410405695804,-0.5482577306579234,0.747987970365278,0.09579654135739162,0
1304,0.8256240545562983,2.61192698065665,1.961910428911325,0.23147690089775422,-0.5482577306579234,0.7479876731808253,0.14451033310326142,0
1305,0.842292360979143,2.600533331620985,2.0883217342869242,0.36388952047996437,-0.5482577306579234,0.7479875760134417,0.20540257278559884,0
1306,0.8141286719134206,2.6806029364056876,2.1719372251011895,0.8936728962831784,-0.5482577306579234,0.747987822625397,0.2662948124679363,0
1307,0.9785126530149507,2.741897591367645,2.403875049299609,1.3017249457631521,-0.5482577306579234,0.7479879135422461,0.3150086042138065,0
1308,1.0150104952920962,2.7509678784948437,2.615137024530853,1.4501075092104156,-0.5482577306579234,0.7479877243215526,0.375900843896144,0
1309,0.9980548048039458,2.606653156785696,3.1356807577042733,1.5405056243202777,-0.5482577306579234,0.7479878169430934,0.4367930835784814,0
1310,1.0092628033815194,2.785396593495173,3.4571409830937627,1.7713629621108011,-0.5482577306579234,0.7479878624015188,0.4855068753243512,0
1311,1.1454830954173254,2.7624541225855137,3.759484108086753,1.8905732254628502,-0.5482577306579234,0.7479879078599434,0.5342206670702214,0
1312,1.1569784792384807,2.6712552051188316,3.548242264674377,2.0735303668007377,-0.5482577306579234,0.7479878169430934,0.5951129067525589,0
1313,1.1564037099295952,2.338648907664216,3.728070830104162,2.1927406301527865,-0.5482577306579234,0.747987601015575,0.6438266984984287,0
1314,1.198361858873736,2.867536736615564,3.9402608272451154,2.1714865768363643,-0.5482577306579234,0.7479878567192152,0.6925404902442984,0
1315,1.246067699728455,2.593879208260506,4.051760740196703,2.2406380800873915,-0.5482577306579234,0.7472605043057772,0.7534327299266359,0
1316,1.2940609246484764,2.3998052046520657,4.272995906551704,2.306422562560866,-0.5482577306579234,0.7460128216917097,0.8021465216725061,0
1317,1.3446406108693443,2.287432916874729,4.498496657886652,2.3386021306288587,-0.5482577306579234,0.7448400164904366,0.8630387613548436,0
1318,1.352112610706578,2.2261641585197016,4.630734794138566,2.40006975772021,-0.5482577306579234,0.7437357415693813,0.9117525531007133,0
1324,0.20933931302113293,-0.2525159333394541,-0.26802581895961247,-0.30078040660440475,-0.45573140729283945,0.5706179761568526,-1.1585835960987598,2
1325,0.23149091664767463,-0.23075052558573791,-0.264364228267698,-0.10949506555676462,-0.46266997187939063,0.5740332482992806,-1.1098698043528898,2
1326,0.2543494863474039,-0.22826701524075796,-0.23207509209763658,0.09371095968181996,-0.4694145569473678,0.5741540319024528,-1.0489775646705524,2
1327,0.2772080560471331,-0.2145822466832726,-0.1918578114522331,0.18853706979428253,-0.4759697134486661,0.5743815922316285,-1.0002637729246824,2
1328,0.3000666257468624,-0.19387494973632555,-0.13617297657419988,0.45076771414383004,-0.48233823377049634,0.5747133421341988,-0.939371533242345,2
1329,0.3225717124099978,-0.17854333166084474,-0.08418439006872307,0.6804331156909894,-0.48851792328085236,0.5751319642232017,-0.8784792935600075,2
1330,0.34484114371540303,-0.20288173660570474,-0.027127126926061527,0.7887962801544273,-0.49451619737226404,0.5756457580705625,-0.8175870538776702,2
1331,0.3668749196630796,-0.16067656930902713,0.036797890203144154,0.9350903593813225,-0.5003350779214482,0.5762476679605061,-0.7566948141953327,2
1332,0.3889086956107562,-0.11506462383947404,0.08355871304789726,0.9386918779115956,-0.5059779408907062,0.5769357619099755,-0.6958025745129952,2
1333,0.41094247155843444,-0.11216169758394469,0.05644914746615656,0.942293396441869,-0.5114455170746846,0.5776935220320546,-0.6349103348306577,2
1334,0.4330940751849745,0.03216009723634763,0.12468018964051726,0.9566994705629625,-0.5167435961100991,0.5785271096480086,-0.5740180951483204,2
1335,0.4554813341692465,0.07691596195375862,0.18626155507914863,1.1259708414858114,-0.5266675633510157,0.5788760309023521,-0.5009474075295154,2
1336,0.47833990386897407,0.06747730411811567,0.25234743678512783,1.2988437309389336,-0.5302808248422153,0.5791941307763877,-0.4278767199107105,2
1337,0.5013163012475684,0.11938437328695733,0.2777380070973477,0.9839814149759554,-0.5307055285316213,0.579565653959589,-0.342627584355438,2
1338,0.5244105263050263,0.15938057189270283,0.3360146605703503,1.2219666484647138,-0.5311250414923708,0.5800009308790127,-0.2695568967366331,2
1339,0.5471512683258904,0.1883321888479018,0.3460338683118322,1.4884301085622396,-0.5315374237004361,0.5804849858248071,-0.18430776118136075,0
1345,0.8874117405330157,0.08843153932536092,0.013483992969047917,-0.5986628127842262,-0.5482577306579234,0.7479879646829743,0.9848232407195184,2
1346,0.9457508106564212,0.11351060218865071,0.02148521917106921,-0.4270814419219822,-0.5482577306579234,0.7479879078599434,1.0335370324653883,2
1347,0.933393273461078,0.10921094570540944,0.0776811334801999,-0.029396303025888765,-0.5482577306579234,0.7479876084025693,1.0944292721477258,2
1348,0.9106898910623508,0.15497985968150868,0.1462636532240606,0.06856500099754713,-0.5482577306579234,0.7479877175027891,1.143143063893596,2
1349,0.9940314208200259,0.2368035245288747,0.17804276491676158,0.17589025319969373,-0.5482577306579234,0.747987822625397,1.2040353035759335,2
1350,0.9994917274870211,0.22030774848023818,0.21731065426194193,0.41431077990379167,-0.5482577306579234,0.7479879590006716,1.2527490953218032,2
1351,1.015872648666286,0.24574392711511525,0.2696372350480075,0.3844181761025224,-0.5482577306579234,0.7479877998961842,1.3136413350041407,0
1352,1.0575434135451225,0.24235593591745155,0.3593045817238428,0.6181567287172648,-0.5482577306579234,0.7479876118119514,1.3623551267500105,0
1353,1.0391508003738987,0.23698200497345165,0.4348482959825066,0.7326850179799583,-0.5482577306579234,0.7479878510369125,1.4232473664323477,0
1354,1.110422175823255,0.22895418794724912,0.4413519408116758,1.0488983449379612,-0.5482577306579234,0.7479877186392498,1.4719611581782182,0
1355,1.246642469037339,0.14042318420319472,0.5482968085650672,1.198001212091279,-0.5482577306579234,0.7479875885145087,1.520674949924088,0
1356,1.1699107845644319,0.2136646989937701,0.561222889483928,1.3787910960752006,-0.5482577306579234,0.7479877714846688,1.5693887416699581,0
1357,1.1699107845644319,0.2356561173989356,0.626767781627919,1.3852756481965502,-0.5482577306579234,0.747987822625397,1.6181025334158279,0
1358,1.2877384634290139,0.2653545343290782,0.7326245752556704,1.410987814934586,-0.5482577306579234,0.7479879249068525,1.6668163251616976,0
1359,1.3230867670883883,0.24639601846184211,0.8382837092433434,1.5642756466200818,-0.5482577306579234,0.7479878453546088,1.7155301169075678,0
1360,1.30555630846963,0.24830350431538228,0.9987802479585401,1.6647586971829262,-0.5482577306579234,0.7479877714846688,1.7520654607169703,0
1366,0.09969059888869591,-0.5651788104904032,-0.46825214383723773,-0.8087096255258622,-0.543288024899099,0.7070624578802757,-1.1707620440352273,2
1367,0.11176075201873513,-0.5351943472654329,-0.44571793510477337,-0.7547095766111455,-0.5430622782364317,0.7095856016154027,-1.1464051481622923,2
1368,0.1353262877916502,-0.5153019785439722,-0.4336002100880915,-0.7017052846515204,-0.5428349638065461,0.7121151237357721,-1.1098698043528898,2
1369,0.15314413165399018,-0.510939761877683,-0.3974275029044086,-0.6320345738838542,-0.5426061058770354,0.714652068648697,-1.0733344605434874,2
1370,0.1706745914510262,-0.4915192871513932,-0.3627972814960183,-0.5779403997865613,-0.5435851641116475,0.7171958652827133,-1.0489775646705524,2
1371,0.1902742195817717,-0.4799733611829039,-0.33797846103010426,-0.5245248320942351,-0.5432773559198031,0.719747247791384,-1.0124422208611499,2
1372,0.1902742195817717,-0.4646954004105745,-0.29273531217096704,-0.46950186742529587,-0.5429683105418492,0.7223054257663466,-0.9759068770517476,2
1373,0.20659766441928612,-0.4516213321894126,-0.2408986694399357,-0.3427284151596729,-0.5426582054597797,0.7248709856212807,-0.939371533242345,2
1374,0.20659766441928612,-0.4354392812905392,-0.19228020409526073,-0.2854642705283262,-0.5423468523547658,0.7274434028796105,-0.9028361894329424,2
1375,0.2433254132417092,-0.4211437488157314,-0.16484654021768125,-0.26025364081641245,-0.5420344502095428,0.7300231389443481,-0.8663008456235401,2
1376,0.2533263968597595,-0.4155396458548919,-0.12349252757554675,-0.05064526235450183,-0.5417209015502388,0.7326099460670783,-0.8175870538776702,2
1377,0.2886172241773851,-0.3961267797281608,-0.07433009764775833,0.18777526434959607,-0.5414062074144235,0.7352038259524911,-0.7810517100682676,2
1378,0.35891149239077524,-0.3894512847918567,-0.058324337486570746,0.20470240144188093,-0.5410902447924912,0.73780469222958,-0.7445163662588652,2
1379,0.3770167214966969,-0.3785981741300157,-0.011751840133769932,0.3738594291935196,-0.5407733802346202,0.7404128011702151,-0.7079810224494627,2
1380,0.3979095802778656,-0.36247352697316376,0.02032184714209748,0.542642802639009,-0.5407592462926336,0.7404068324790262,-0.6592672307035926,2
1381,0.4166183168635464,-0.35495364490846687,0.058588485827997486,0.7348213840290349,-0.5407451124082899,0.740400863787838,-0.6227318868941903,2
1387,0.41506644031869444,-0.4634864407134207,-0.3613473530798905,-0.8879484701162802,-0.00018570759145212736,0.177030335534923,0.3515439480232091,2
1388,0.45253564219763126,-0.43900403360576296,-0.3589469118625989,-0.8174797552572711,-0.03102035443030549,0.2133187250133755,0.42461463564201374,2
1389,0.4836421494178805,-0.43159354650005877,-0.3562925012374236,-0.6423747568784182,-0.06140569825262476,0.24933119776317184,0.4855068753243512,2
1390,0.5067363744753384,-0.4294348450790083,-0.34077417458340076,-0.6063595715756843,-0.09134753716860855,0.28506768957428763,0.5585775629431563,2
1391,0.5214648343334111,-0.39488227649248875,-0.309682929869847,-0.5631413492124038,-0.12086205604890086,0.3205373341807444,0.6316482505619609,2
1392,0.5281810120286925,-0.41115028736210596,-0.2804513503816932,-0.4511341229209016,-0.14993346925646878,0.35572073674556126,0.7047189381807661,2
1393,0.5277097013132352,-0.39589991986336726,-0.22085478367363323,-0.3679390448715866,-0.17857867862234533,0.3906275747991669,0.7777896257995712,2
1394,0.5228787664797862,-0.39049659447747365,-0.19587017813072233,-0.32147945583105997,-0.2067948616121673,0.4252512273219776,0.8386818654819087,2
1395,0.5156912780690475,-0.38464928407496063,-0.16349417825645715,-0.2890657890585995,-0.23460554885667967,0.45865004463507164,0.9117525531007133,2
1396,0.5079146512639847,-0.38483335414737097,-0.18295160208568353,-0.12231548110694203,-0.2620000603091805,0.48473249722593736,0.9848232407195184,2
1397,0.5004915074955157,-0.3961406815266086,-0.1464602895877714,0.04731604166893419,-0.28899268629640745,0.5105433186811547,1.057893928338323,2
1398,0.49412881283682814,-0.3909641889450834,-0.08119037049049127,0.26795570607937175,-0.3156131980249696,0.5361062223880692,1.1309646159571283,2
1399,0.48882656728792173,-0.347386176976023,-0.0480370616156246,0.3606481538027182,-0.3418436189726059,0.5614061854737139,1.1918568556394658,2
1400,0.48458477084879825,-0.3393322444394508,-0.0371537518434998,0.49426449127586064,-0.36769721423229645,0.5864543628673269,1.2649275432582707,2
1401,0.4819925619137768,-0.3634062164491076,-0.001925397975592311,0.5277586136074031,-0.3931739997134371,0.6112503011211213,1.3379982308770755,2
1402,0.4815212511983179,-0.3604945129356556,0.010698485899705514,0.9974341934331707,-0.4182670992136797,0.6357874883157292,1.4110689184958807,2
1408,-0.44908175647415133,-0.3578953093727144,-0.7745207952250021,-1.024753510557747,-0.5482577306579234,-0.21111333538294638,-0.17212931324489308,2
1409,-0.42799060195739086,-0.38649557046683475,-0.7606436486473149,-1.0173716028188629,-0.5477215475250793,-0.19417211290809872,-0.14777241737195818,2
1410,-0.40713510279836074,-0.3409211859675011,-0.7438256633541153,-0.934557210788521,-0.547177678655259,-0.17699640905888592,-0.11123707356255562,2
1411,-0.38840050185889147,-0.3223142345246208,-0.7267424318940077,-0.8041713711499281,-0.5466261241061052,-0.15958588460181208,-0.08688017768962072,2
1412,-0.371433316102391,-0.25946811584352614,-0.7049248786674659,-0.688135981223169,-0.546066922325325,-0.14192928687202627,-0.050344833880218175,2
1413,-0.3531700258783823,-0.29808885591581563,-0.6794679035313629,-0.5440435603349378,-0.5455088923637882,-0.12203346850085252,-0.013809490070815616,2
1414,-0.32936883474773526,-0.2743087715642027,-0.6583025303914922,-0.3643141989456407,-0.5449573378722772,-0.10005553778233667,0.010547405802119277,2
1415,-0.2963770846656521,-0.24188733928558548,-0.6417156384147429,-0.33444492254004415,-0.5444051879312712,-0.07805110650679967,0.04708274961152183,2
1416,-0.25289867116462134,-0.28836411570477816,-0.6123208508771685,-0.2285602777500067,-0.5438524420796284,-0.05602040935335806,0.08361809342092395,2
1417,-0.2001118710332893,-0.2796511997731802,-0.6292685269725095,-0.08053786615577083,-0.5432991003173485,-0.03396323096272507,0.12015343723032651,2
1418,-0.14155151463759202,-0.35836861469006237,-0.6034295515922177,0.09233502329735131,-0.5427451636243584,-0.011880107176084459,0.15668878103972908,2
1419,-0.0822841921687072,-0.3632741864344359,-0.5767687888657502,0.29762157952293405,-0.542190630444304,0.01022980298742444,0.20540257278559884,2
1420,-0.027847804533269856,-0.43246798192061947,-0.5535773438519633,0.49102312459861447,-0.5416355019876828,0.032365980733528615,0.2541163645314691,2
1421,0.017751507187323483,-0.42033577555953294,-0.5010355146902943,1.0899556561830777,-0.5410797784274232,0.05452844595028778,0.30283015627733884,2
1422,0.05298198316783264,-0.46463025540690955,-0.4780595861496447,1.3420619533022142,-0.5405234580918854,0.07671775948101903,0.3637223959596763,2
1423,0.0778436234082593,-0.4554716133513331,-0.45599095971143966,1.4140924848955598,-0.5405226514393944,0.09884327665825547,0.4124361877055465,2
1429,-0.9365348639369276,-0.6057797552589103,-0.7412584052170567,-1.025732922381141,0.4761325864512004,-1.4094339834726068,-0.7810517100682676,1
1430,-0.8835124084478654,-0.6033100875314482,-0.7329813919257832,-1.0114137804538,0.4337860047163959,-1.3249148541010234,-0.7445163662588652,1
1431,-0.829547331527887,-0.5994335982377027,-0.7222880533218536,-0.9974998767455262,0.3924406790891775,-1.241153280856838,-0.6958025745129952,1
1432,-0.7761713930022308,-0.5937925819968213,-0.7054201828517264,-0.9306763152268022,0.352109155511712,-1.158211267326914,-0.6470887827671252,1
1433,-0.7242093866229499,-0.5844333198887741,-0.6772898891726754,-0.8689462876179164,0.31280249447277925,-1.0761490521747687,-0.5983749910212552,1
1434,-0.6733078293534518,-0.5719615051912055,-0.6534648573610001,-0.7865435436452616,0.2746109621961128,-0.9951448085603136,-0.5374827513389178,1
1435,-0.6220527890473583,-0.5596766355712238,-0.6241036770383978,-0.7343215249562974,0.2374389547403379,-0.9150966488111422,-0.46441206372011284,1
1436,-0.5693838165948898,-0.5494105077730185,-0.5879099486247276,-0.7468187942563461,0.20131351980792603,-0.8360858730472559,-0.4035198240377754,2
1437,-0.5149474289594524,-0.5418961559352216,-0.5554901818925135,-0.718006646014159,0.16622064156686311,-0.7581313027612524,-0.3304491364189705,2
1438,-0.4596862475719641,-0.5218971752984998,-0.5637770185828292,-0.7108036089536123,0.13225748550032632,-0.6814184884471699,-0.24520000086369817,2
1439,-0.40501420457879816,-0.5319886047315585,-0.5422686800862352,-0.7036005718930656,0.09929375307869945,-0.6057885779121407,-0.15995086530842562,2
1440,-0.3534056812361109,-0.5076036109746188,-0.47363242961403756,-0.6207659658717751,0.07760207788814942,-0.5466856312035147,-0.07470172975315328,2
1441,-0.3063924373691425,-0.5060240919746306,-0.40581325174758326,-0.48030642301611604,0.06193632161261706,-0.49616556241546705,0.010547405802119277,2
1442,-0.26527057744540294,-0.48571815085444325,-0.38918358059720043,-0.43348724972188246,0.046322985067601914,-0.4452513753341246,0.10797498929385928,2
1443,-0.23027575682262238,-0.41843406193669547,-0.3630596002565832,-0.35272452239947283,0.03077867743195067,-0.3939703296722056,0.20540257278559884,2
1444,-0.20105449246420545,-0.3937011646129254,-0.3841083544770599,-0.2606136439267245,0.015269934271116961,-0.34227503956760064,0.3150086042138065,2
1450,0.2786306096447699,0.5067970020083671,-0.6238063620318425,-0.36381530615442353,-0.5357492562715137,0.4531330630183299,0.08361809342092395,2
1451,0.27927147792494533,0.5296366609024756,-0.5841619430869206,-0.31964268138062046,-0.5363833264017004,0.47410076150051894,0.14451033310326142,2
1452,0.28513412251902287,0.5451942053680817,-0.5671363458387378,-0.30278757465894107,-0.5370750392709949,0.4743848766561039,0.2175810207220665,2
1453,0.29470977767329226,0.48736255662254724,-0.5547278012868889,-0.1958584894951245,-0.5370750392709949,0.4743848766561039,0.27847326040440396,2
1454,0.3077570368610218,0.48946710969273033,-0.5288599665508982,-0.1579680439149367,-0.5375938239229658,0.4743848766561039,0.3515439480232091,2
1455,0.3729933375127753,0.5410456001784058,-0.5045444393384589,-0.09494394027686429,-0.5379973230967209,0.4743848766561039,0.4124361877055465,2
1456,0.35603764702462654,0.554187776849799,-0.39388655713455295,-0.030116606731943555,-0.5388966498369562,0.47443999272336573,0.473328427387884,2
1457,0.41495148645691765,0.584298555499644,-0.29068206525624235,0.03831224534325074,-0.5392640788937864,0.48831928457371987,0.5463991150066887,2
1458,0.508926245483279,0.6091311258296397,-0.22066536092662037,0.11394413447899164,-0.5396298001115423,0.5022104342542075,0.6072913546890261,2
1459,0.5097883988574686,0.5480898576493105,-0.26164749902330986,0.1931775421450061,-0.5399935928914613,0.5161098943029953,0.6681835943713635,2
1460,0.6095108486161291,0.26722760768187287,-0.22997981469111642,0.2796139868715672,-0.5403556218612064,0.5300199654846148,0.7168973861172337,2
1461,0.6086486952419395,0.3571990666807181,-0.18682886710689373,0.21160079505374818,-0.5407159629362649,0.543941833695724,0.7777896257995712,2
1462,0.6342259230068171,0.42797151083321394,-0.21822439968430188,0.9761038239390919,-0.5410746153096385,0.557875554054663,0.8386818654819087,2
1463,0.6684246880484201,0.3563634757305453,-0.16631436983167086,1.1011203636269251,-0.5414316426189112,0.5718220351617009,0.8873956572277785,0
1464,0.6626769961378434,0.171394811520103,-0.14046982893847587,1.1259708414858114,-0.5417870372552415,0.5857813429315527,0.9361094489736482,2
1465,0.6635391506903107,0.1796178466338916,-0.09085833331975213,1.382391253951773,-0.5421407914945021,0.5997532671190027,0.9970016886559857,0
1471,-0.2513669113393828,-0.7353769776426167,-0.7489825868456061,-1.045968441730861,0.7681633766807602,-1.3829729332311655,-0.17212931324489308,1
1472,-0.19139262279731048,-0.7273031000766355,-0.7334622610929418,-1.021562864642206,0.7167198639944463,-1.3127523746731788,-0.09905862562608818,1
1473,-0.12352387977131027,-0.7196289100511993,-0.7265002983964224,-0.9854823085007658,0.6646663285758468,-1.2344149444410355,-0.03816638594375073,1
1474,-0.04929244208662406,-0.7171895141834183,-0.71247661219312,-0.9501833395767219,0.6120286497091116,-1.1561179364085383,0.022725853738586505,2
1475,0.029416447394915883,-0.7071497778186456,-0.6984496892163569,-0.6528935402573537,0.5587567001154576,-1.077840808481707,0.09579654135739162,2
1476,0.10942144134396739,-0.7004089923463898,-0.6860301742289697,-0.5276863974043429,0.4885715068028928,-0.9934246617623387,0.16886722897619674,2
1477,0.18683422635799912,-0.6955286298521451,-0.6622741181299031,-0.35889233393155195,0.4160016806404813,-0.9082934670886901,0.2419379165950014,2
1478,0.2582377997499352,-0.683712445586915,-0.6484741224598621,-0.29662897797217364,0.3448722231729139,-0.8238254864003365,0.3150086042138065,2
1479,0.32151126330021657,-0.6773096697300196,-0.6294551768161839,0.12114717153953851,0.27519702168889654,-0.7400702722215626,0.40025773976907886,2
1480,0.37535851254132985,-0.6737354220655893,-0.6184385858397105,0.41647169102195547,0.20698496527522714,-0.6570714515709706,0.4855068753243512,2
1481,0.4200152028310071,-0.6710533201880141,-0.606729600868677,0.8018341737612072,0.14017940380076507,-0.5747698074631414,0.5707560108796236,2
1482,0.45701309399448503,-0.664400493395909,-0.5871521657086778,0.589614067700624,0.0748220798314629,-0.4932609105541114,0.6560051464348963,2
1483,0.48929787800338065,-0.6534293831318649,-0.587663123652438,0.9248639624030521,0.010889218331361772,-0.4125368624425542,0.7534327299266359,2
1484,0.5195795914715788,-0.6422042203777324,-0.5766444167844007,0.9458949149721424,-0.051615202716469716,-0.33263594025869253,0.8508603134183759,2
1485,0.5490365111877243,-0.6411957780574359,-0.5924508890656665,0.9747070632143294,-0.11271261672699952,-0.2535526770587012,0.948287896910116,2
1486,0.5783756032250047,-0.6361328675186976,-0.5710240304497158,0.9847912916892245,-0.17240150890668665,-0.1753221104917979,1.0457154804018558,2
1492,-2.5770496367685047,-0.8198799958225681,-0.9087740790443716,-1.0670084667052049,2.893991755029848,-3.735401360813095,-1.609186169748057,1
1493,-2.5359277768447654,-0.8074760224448333,-0.9059632376659931,-1.065191881755388,2.7824910414211756,-3.6660377895952756,-1.584829273875122,1
1494,-2.498812058002422,-0.7740933079849769,-0.9038251914187118,-1.0616054656888587,2.6712091183223428,-3.567612351863194,-1.5726508259386545,1
1495,-2.4659381355992034,-0.7766422681704119,-0.9021111860648907,-1.0558456927725954,2.560174034113773,-3.466975255500968,-1.5482939300657195,1
1496,-2.4360099051676,-0.7527275525272518,-0.899735314235216,-1.0464850222998838,2.4493604092738637,-3.3641105866505048,-1.5239370341927847,1
1497,-2.4072599515246416,-0.7363519446548943,-0.8974247803384605,-1.0401856320614706,2.3387950615105573,-3.259061794474316,-1.511758586256317,1
1498,-2.377331721093038,-0.735889080305612,-0.8938487130281579,-1.0405962998938592,2.2284300470520293,-3.1517845047309434,-1.487401690383382,1
1499,-2.342808211185716,-0.7341292126136899,-0.8908361569996774,-1.0381816433554625,2.1183392967461763,-3.0423796902419893,-1.4630447945104472,1
1500,-2.300625902152195,-0.7339494437628674,-0.8881047862406661,-1.0147717729086856,2.002035598164714,-2.922790949266553,-1.4508663465739795,1
1501,-2.2480747573785913,-0.7375581672010375,-0.8862419310466721,-0.9744347653696237,1.8857600759305548,-2.8004978127242532,-1.4265094507010445,1
1502,-2.18067732506805,-0.7374821644987587,-0.8839465390530852,-0.9207721392685503,1.7700374490156616,-2.6761692411135227,-1.4021525548281097,1
1503,-2.0943096364603115,-0.7353843219520224,-0.880643811406428,-0.9052856095883748,1.654921258301826,-2.54990358771423,-1.3777956589551745,1
1504,-1.989678657628563,-0.7351509099882715,-0.880001174188803,-0.8908795354672813,1.5404194313949586,-2.421743440251738,-1.3534387630822398,1
1505,-1.8697300805444184,-0.7339189547817746,-0.8774495917357106,-0.8728719428159144,1.4265406412215855,-2.2917317063650726,-1.3290818672093045,1
1506,-1.7385878739681384,-0.7358821700630269,-0.8746604079591437,-0.8548643501645475,1.31329261997873,-2.159912694949208,-1.3047249713363698,1
